item,class_id,class_name,th,default_name,obj_type,obj_mane,output_Measurement
Minimum,210769152,WAGES - Electric,210769167,Energy Consumption Rate Delta Min (MBTU ISO/h),RegisterObj,NumericVariable_Register,
Minimum,210769152,WAGES - Electric,210769168,Energy Consumption Rate Delta Min (MJ/s),RegisterObj,NumericVariable_Register,
Minimum,210769152,WAGES - Electric,210769169,Energy Consumption Rate Delta Min (MMBTU 59/h),RegisterObj,NumericVariable_Register,
Minimum,210769152,WAGES - Electric,210769170,Energy Consumption Rate Delta Min (MMBTU ISO/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769665,Steam Heat Flow Rate Min (BTU 59/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769666,Steam Heat Flow Rate Min (BTU ISO/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769667,Steam Heat Flow Rate Min (J/s),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769668,Steam Heat Flow Rate Min (kJ/s),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769669,Steam Heat Flow Rate Min (MBTU 59/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769670,Steam Heat Flow Rate Min (MBTU ISO/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769671,Steam Heat Flow Rate Min (MJ/s),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769672,Steam Heat Flow Rate Min (MMBTU 59/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769673,Steam Heat Flow Rate Min (MMBTU ISO/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769674,Steam Mass Flow Rate Min (kg/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769675,Steam Mass Flow Rate Min (kg/s),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769676,Steam Mass Flow Rate Min (lb av/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769677,Steam Mass Flow Rate Min (lb av/s),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769678,Steam Mass Flow Rate Min (sh tn/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769679,Steam Mass Flow Rate Min (t/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769680,Steam Pressure Min (bar),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769681,Steam Pressure Min (in Hg),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769682,Steam Pressure Min (kPa),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769683,Steam Pressure Min (N/m^2),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769684,Steam Pressure Min (Pa),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769685,Steam Pressure Min (psi),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769686,Steam Temperature Min (deg C),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769687,Steam Temperature Min (deg F),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769688,Steam Volume Flow Rate Min (m^3/h),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769689,Steam Volume Flow Rate Min (m^3/min),RegisterObj,NumericVariable_Register,
Minimum,210769664,WAGES - Steam,210769690,Steam Volume Flow Rate Min (m^3/s),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770177,Wastewater Mass Flow Rate Min (kg/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770178,Wastewater Mass Flow Rate Min (kg/s),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770179,Wastewater Mass Flow Rate Min (lb av/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770180,Wastewater Mass Flow Rate Min (lb av/s),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770181,Wastewater Mass Flow Rate Min (sh tn/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770182,Wastewater Mass Flow Rate Min (t/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770183,Wastewater Volume Flow Rate Min (cf/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770184,Wastewater Volume Flow Rate Min (cf/min),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770185,Wastewater Volume Flow Rate Min (cf/s),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770186,Wastewater Volume Flow Rate Min (gal/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770187,Wastewater Volume Flow Rate Min (gal/min),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770188,Wastewater Volume Flow Rate Min (gal/s),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770189,Wastewater Volume Flow Rate Min (L/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770190,Wastewater Volume Flow Rate Min (L/min),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770191,Wastewater Volume Flow Rate Min (L/s),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770192,Wastewater Volume Flow Rate Min (m^3/h),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770193,Wastewater Volume Flow Rate Min (m^3/min),RegisterObj,NumericVariable_Register,
Minimum,210770176,WAGES - WasteWater,210770194,Wastewater Volume Flow Rate Min (m^3/s),RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861185,D/T Last Reset Operations Counter,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861186,D/T Last Restart,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861187,D/T Last Reset Peak Dmd Currents,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861188,D/T Last Reset Min/Max,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861189,D/T Last Reset Peak Dmd Power,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861190,D/T Last Reset Accumulated Energies,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861191,D/T Last Incremental Energy Update,RegisterObj,NumericVariable_Register,
Timestamp,212861184,Last,212861192,D/T Reset Present Month MinMax,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862209,D/T Max Active Power,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862210,D/T Max Air Heat Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862211,D/T Max Air Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862212,D/T Max Air Temperature,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862213,D/T Max Air Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862214,D/T Max Apparent Power,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862215,D/T Max Current,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862216,D/T Max Current N,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862217,D/T Max Displacement Power Factor,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862218,D/T Max Energy Consumption Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862219,D/T Max Energy Consumption Rate Delta,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862220,D/T Max Frequency,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862221,D/T Max Natural Gas Energy Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862222,D/T Max Natural Gas Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862223,D/T Max Natural Gas Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862224,D/T Max Power Factor,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862225,D/T Max Reactive Power,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862226,D/T Max Steam Heat Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862227,D/T Max Steam Mass Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862228,D/T Max Steam Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862229,D/T Max Steam Temperature,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862230,D/T Max Steam Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862231,D/T Max THD Current,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862232,D/T Max THD Voltage L-L,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862233,D/T Max THD Voltage L-N,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862234,D/T Max Voltage L-L,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862235,D/T Max Voltage L-N,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862236,D/T Max Voltage N-E,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862237,D/T Max Voltage Unbalance L-L,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862238,D/T Max Voltage Unbalance L-N,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862239,D/T Max Wastewater Mass Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862240,D/T Max Wastewater Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862241,D/T Max Water Heat Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862242,D/T Max Water Mass Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862243,D/T Max Water Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862244,D/T Max Water Pressure Return,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862245,D/T Max Water Pressure Supply,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862246,D/T Max Water Temperature,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862247,D/T Max Water Temperature Return,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862248,D/T Max Water Temperature Supply,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862249,D/T Max Water Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862250,D/T Max Water Volume Flow Rate Delta,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862251,D/T Max Water Volume Flow Rate Return,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862252,D/T Max Water Volume Flow Rate Supply,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862253,D/T Peak Block Demand Current A,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862254,D/T Peak Block Demand Current B,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862255,D/T Peak Block Demand Current C,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862256,D/T Peak Block Demand Current N,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862257,D/T Peak Block Demand Current Avg,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862258,D/T Peak Block Demand Active Power,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862259,D/T Peak Block Demand Reactive Power,RegisterObj,NumericVariable_Register,
Timestamp,212862208,Max,212862260,D/T Peak Block Demand Apparent Power,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862721,D/T Min Active Power,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862722,D/T Min Air Heat Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862723,D/T Min Air Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862724,D/T Min Air Temperature,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862725,D/T Min Air Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862726,D/T Min Apparent Power ,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862727,D/T Min Current,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862728,D/T Min Current N,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862729,D/T Min Displacement Power Factor,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862730,D/T Min Energy Consumption Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862731,D/T Min Energy Consumption Rate Delta,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862732,D/T Min Frequency,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862733,D/T Min Natural Gas Energy Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862734,D/T Min Natural Gas Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862735,D/T Min Natural Gas Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862736,D/T Min Power Factor,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862737,D/T Min Reactive Power,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862738,D/T Min Steam Heat Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862739,D/T Min Steam Mass Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862740,D/T Min Steam Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862741,D/T Min Steam Temperature,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862742,D/T Min Steam Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862743,D/T Min THD Current,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862744,D/T Min THD Voltage L-L,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862745,D/T Min THD Voltage L-N,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862746,D/T Min Voltage L-L,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862747,D/T Min Voltage L-N,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862748,D/T Min Voltage N-E,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862749,D/T Min Voltage Unbalance L-L,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862750,D/T Min Voltage Unbalance L-N,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862751,D/T Min Wastewater Mass Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862752,D/T Min Wastewater Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862753,D/T Min Water Heat Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862754,D/T Min Water Mass Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862755,D/T Min Water Pressure,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862756,D/T Min Water Pressure Return,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862757,D/T Min Water Pressure Supply,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862758,D/T Min Water Temperature,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862759,D/T Min Water Temperature Return,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862760,D/T Min Water Temperature Supply,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862761,D/T Min Water Volume Flow Rate,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862762,D/T Min Water Volume Flow Rate Delta,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862763,D/T Min Water Volume Flow Rate Return,RegisterObj,NumericVariable_Register,
Timestamp,212862720,Min,212862764,D/T Min Water Volume Flow Rate Supply,RegisterObj,NumericVariable_Register,
Alarms,203424000,Common Alarms,203424002,Breaker Trip Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424003,Over Current A Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424004,Over Current B Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424005,Over Current C Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424006,Under Current A Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424007,Under Current B Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424008,Under Current C Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424009,Over Voltage A-N Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424010,Over Voltage B-N Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424011,Over Voltage C-N Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424012,Over Voltage A-B Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424013,Over Voltage B-C Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424014,Over Voltage C-A Alarm,BoolObj,Boolean_Register,
Alarms,203424000,Common Alarms,203424015,Under Voltage A-N Alarm,BoolObj,Boolean_Register,
